time,dt,state,T_gas,T_steam,p_gas,p_steam
78363000.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
78364800.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
78366600.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
78368400.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
78370200.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
78372000.0,864000.0,1,900,525,0.2,17
79236000.0,864000.0,1,900,525,0.2,17
80100000.0,864000.0,1,900,525,0.2,17
80964000.0,864000.0,1,900,525,0.2,17
81828000.0,864000.0,1,900,525,0.2,17
82692000.0,864000.0,1,900,525,0.2,17
83556000.0,864000.0,1,900,525,0.2,17
84420000.0,864000.0,1,900,525,0.2,17
85284000.0,864000.0,1,900,525,0.2,17
86148000.0,864000.0,1,900,525,0.2,17
87012000.0,864000.0,1,900,525,0.2,17
87876000.0,864000.0,1,900,525,0.2,17
88740000.0,864000.0,1,900,525,0.2,17
89604000.0,864000.0,1,900,525,0.2,17
90468000.0,864000.0,1,900,525,0.2,17
91332000.0,864000.0,1,900,525,0.2,17
92196000.0,864000.0,1,900,525,0.2,17
93060000.0,864000.0,1,900,525,0.2,17
93924000.0,864000.0,1,900,525,0.2,17
93927600.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
93931200.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
93934800.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
93938400.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
93942000.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
93945600.0,90000.0,3,25,25,0.1,0.1
94035600.0,1800.0,7,25.0,25.0,0.1,0.1
94037400.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
94039200.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
94041000.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
94042800.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
94044600.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
94046400.0,864000.0,1,900,525,0.2,17
94910400.0,864000.0,1,900,525,0.2,17
95774400.0,864000.0,1,900,525,0.2,17
96638400.0,864000.0,1,900,525,0.2,17
97502400.0,864000.0,1,900,525,0.2,17
98366400.0,864000.0,1,900,525,0.2,17
99230400.0,864000.0,1,900,525,0.2,17
100094400.0,864000.0,1,900,525,0.2,17
100958400.0,864000.0,1,900,525,0.2,17
101822400.0,864000.0,1,900,525,0.2,17
102686400.0,864000.0,1,900,525,0.2,17
103550400.0,864000.0,1,900,525,0.2,17
104414400.0,864000.0,1,900,525,0.2,17
105278400.0,864000.0,1,900,525,0.2,17
106142400.0,864000.0,1,900,525,0.2,17
107006400.0,864000.0,1,900,525,0.2,17
107870400.0,864000.0,1,900,525,0.2,17
108734400.0,864000.0,1,900,525,0.2,17
109598400.0,864000.0,1,900,525,0.2,17
109602000.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
109605600.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
109609200.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
109612800.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
109616400.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
109620000.0,90000.0,3,25,25,0.1,0.1
109710000.0,1800.0,7,25.0,25.0,0.1,0.1
109711800.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
109713600.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
109715400.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
109717200.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
109719000.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
109720800.0,864000.0,1,900,525,0.2,17
110584800.0,864000.0,1,900,525,0.2,17
111448800.0,864000.0,1,900,525,0.2,17
112312800.0,864000.0,1,900,525,0.2,17
113176800.0,864000.0,1,900,525,0.2,17
114040800.0,864000.0,1,900,525,0.2,17
114904800.0,864000.0,1,900,525,0.2,17
115768800.0,864000.0,1,900,525,0.2,17
116632800.0,864000.0,1,900,525,0.2,17
117496800.0,864000.0,1,900,525,0.2,17
118360800.0,864000.0,1,900,525,0.2,17
119224800.0,864000.0,1,900,525,0.2,17
120088800.0,864000.0,1,900,525,0.2,17
120952800.0,864000.0,1,900,525,0.2,17
121816800.0,864000.0,1,900,525,0.2,17
122680800.0,864000.0,1,900,525,0.2,17
123544800.0,864000.0,1,900,525,0.2,17
124408800.0,864000.0,1,900,525,0.2,17
125272800.0,864000.0,1,900,525,0.2,17
125276400.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
125280000.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
125283600.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
125287200.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
125290800.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
125294400.0,90000.0,3,25,25,0.1,0.1
125384400.0,1800.0,7,25.0,25.0,0.1,0.1
125386200.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
125388000.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
125389800.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
125391600.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
125393400.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
125395200.0,864000.0,1,900,525,0.2,17
126259200.0,864000.0,1,900,525,0.2,17
127123200.0,864000.0,1,900,525,0.2,17
127987200.0,864000.0,1,900,525,0.2,17
128851200.0,864000.0,1,900,525,0.2,17
129715200.0,864000.0,1,900,525,0.2,17
130579200.0,864000.0,1,900,525,0.2,17
131443200.0,864000.0,1,900,525,0.2,17
132307200.0,864000.0,1,900,525,0.2,17
133171200.0,864000.0,1,900,525,0.2,17
134035200.0,864000.0,1,900,525,0.2,17
134899200.0,864000.0,1,900,525,0.2,17
135763200.0,864000.0,1,900,525,0.2,17
136627200.0,864000.0,1,900,525,0.2,17
137491200.0,864000.0,1,900,525,0.2,17
138355200.0,864000.0,1,900,525,0.2,17
139219200.0,864000.0,1,900,525,0.2,17
140083200.0,864000.0,1,900,525,0.2,17
140947200.0,864000.0,1,900,525,0.2,17
140950800.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
140954400.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
140958000.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
140961600.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
140965200.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
140968800.0,90000.0,3,25,25,0.1,0.1
141058800.0,1800.0,7,25.0,25.0,0.1,0.1
141060600.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
141062400.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
141064200.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
141066000.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
141067800.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
141069600.0,864000.0,1,900,525,0.2,17
141933600.0,864000.0,1,900,525,0.2,17
142797600.0,864000.0,1,900,525,0.2,17
143661600.0,864000.0,1,900,525,0.2,17
144525600.0,864000.0,1,900,525,0.2,17
145389600.0,864000.0,1,900,525,0.2,17
146253600.0,864000.0,1,900,525,0.2,17
147117600.0,864000.0,1,900,525,0.2,17
147981600.0,864000.0,1,900,525,0.2,17
148845600.0,864000.0,1,900,525,0.2,17
149709600.0,864000.0,1,900,525,0.2,17
150573600.0,864000.0,1,900,525,0.2,17
151437600.0,864000.0,1,900,525,0.2,17
152301600.0,864000.0,1,900,525,0.2,17
153165600.0,864000.0,1,900,525,0.2,17
154029600.0,864000.0,1,900,525,0.2,17
154893600.0,864000.0,1,900,525,0.2,17
155757600.0,864000.0,1,900,525,0.2,17
156621600.0,864000.0,1,900,525,0.2,17
156625200.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
156628800.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
156632400.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
156636000.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
156639600.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
156643200.0,90000.0,3,25,25,0.1,0.1
156733200.0,1800.0,7,25.0,25.0,0.1,0.1
156735000.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
156736800.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
156738600.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
156740400.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
156742200.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
156744000.0,864000.0,1,900,525,0.2,17
157608000.0,864000.0,1,900,525,0.2,17
158472000.0,864000.0,1,900,525,0.2,17
159336000.0,864000.0,1,900,525,0.2,17
160200000.0,864000.0,1,900,525,0.2,17
161064000.0,864000.0,1,900,525,0.2,17
161928000.0,864000.0,1,900,525,0.2,17
162792000.0,864000.0,1,900,525,0.2,17
163656000.0,864000.0,1,900,525,0.2,17
164520000.0,864000.0,1,900,525,0.2,17
165384000.0,864000.0,1,900,525,0.2,17
166248000.0,864000.0,1,900,525,0.2,17
167112000.0,864000.0,1,900,525,0.2,17
167976000.0,864000.0,1,900,525,0.2,17
168840000.0,864000.0,1,900,525,0.2,17
169704000.0,864000.0,1,900,525,0.2,17
170568000.0,864000.0,1,900,525,0.2,17
171432000.0,864000.0,1,900,525,0.2,17
172296000.0,864000.0,1,900,525,0.2,17
172299600.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
172303200.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
172306800.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
172310400.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
172314000.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
172317600.0,90000.0,3,25,25,0.1,0.1
172407600.0,1800.0,7,25.0,25.0,0.1,0.1
172409400.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
172411200.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
172413000.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
172414800.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
172416600.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
172418400.0,864000.0,1,900,525,0.2,17
173282400.0,864000.0,1,900,525,0.2,17
174146400.0,864000.0,1,900,525,0.2,17
175010400.0,864000.0,1,900,525,0.2,17
175874400.0,864000.0,1,900,525,0.2,17
176738400.0,864000.0,1,900,525,0.2,17
177602400.0,864000.0,1,900,525,0.2,17
178466400.0,864000.0,1,900,525,0.2,17
179330400.0,864000.0,1,900,525,0.2,17
180194400.0,864000.0,1,900,525,0.2,17
181058400.0,864000.0,1,900,525,0.2,17
181922400.0,864000.0,1,900,525,0.2,17
182786400.0,864000.0,1,900,525,0.2,17
183650400.0,864000.0,1,900,525,0.2,17
184514400.0,864000.0,1,900,525,0.2,17
185378400.0,864000.0,1,900,525,0.2,17
186242400.0,864000.0,1,900,525,0.2,17
187106400.0,864000.0,1,900,525,0.2,17
187970400.0,864000.0,1,900,525,0.2,17
187974000.0,3600.0,6,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333334
187977600.0,3600.0,6,608.3333333333334,358.33333333333337,0.16666666666666669,11.366666666666667
187981200.0,3600.0,6,462.5,275.0,0.15000000000000002,8.55
187984800.0,3600.0,6,316.66666666666674,191.66666666666669,0.13333333333333336,5.733333333333334
187988400.0,3600.0,6,170.83333333333326,108.33333333333331,0.11666666666666667,2.916666666666668
187992000.0,90000.0,3,25,25,0.1,0.1
188082000.0,1800.0,7,25.0,25.0,0.1,0.1
188083800.0,1800.0,7,170.83333333333331,108.33333333333333,0.11666666666666667,2.9166666666666665
188085600.0,1800.0,7,316.66666666666663,191.66666666666666,0.13333333333333333,5.7333333333333325
188087400.0,1800.0,7,462.5,275.0,0.15000000000000002,8.549999999999999
188089200.0,1800.0,7,608.3333333333333,358.3333333333333,0.16666666666666669,11.366666666666665
188091000.0,1800.0,7,754.1666666666667,441.6666666666667,0.18333333333333335,14.183333333333332
188092800.0,864000.0,1,900,525,0.2,17
